id,name,keywords
7e34,Green Plunging Neck Crop Top,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'green', 'v neck', 'crop', 'crop top mezenor', 'mezenor fashion', 'mezenor']"
7e41,Organza Halter Dress with Tube,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'organza', 'printed grey', 'halter neck', 'halter neck dress mezenor', 'mezenor fashion', 'mezenor']"
7e4e,Black Sheath Dress,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'casual black', 'short blackdress mezenor', 'mezenor fashion', 'mezenor']"
7e5b,Blue Tent Dress,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'casual black', 'short blue dress mezenor', 'mezenor fashion', 'mezenor']"
7e68,Blue Tie-Dye Bodysuit,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'tie-dye', 'blue&white', 'bodysuit  mezenor', 'mezenor fashion', 'mezenor']"
7e75,Blue Leaf Oversized Shirt,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'tie-dye', 'blue&white', 'shirt', 'leaf shirt mezenor', 'mezenor fashion', 'mezenor']"
7e82,Zebra Print Oversized Shirt,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'tie-dye', 'blue&white', 'shirt', 'zebra shirt mezenor', 'mezenor fashion', 'mezenor']"
7e8f,Orange Printed Oversized Shirt,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'orange', 'orange abstract shirt mezenor', 'mezenor fashion', 'mezenor']"
7e9c,Organza Crop Shirt,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'white crop shirt', 'organza white abstract shirt mezenor', 'mezenor fashion', 'mezenor']"
7ea9,Black Straight Kurta and Palazzo Set,"['women', 'lady', 'girl', 'dress', 'kurta', 'kurtas', 'set', 'sets', 'bottom', 'clothing', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'comforting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'neck', 'pattern', 'type', 'colour', 'color', 'black', 'straight', 'black straight kurta set', 'palazzos', 'kurta set', 'kurta set mezenor', 'mezenor fashion', 'mezenor']"
7eb4,Yellow Kurta and Pant Set,"['women', 'lady', 'girl', 'dress', 'kurta', 'kurtas', 'set', 'sets', 'bottom', 'clothing', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'comforting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'neck', 'pattern', 'type', 'colour', 'color', 'mustard', 'straight', 'mustard straight kurta set', 'palazzos', 'kurta set', 'kurta set mezenor', 'mezenor fashion', 'mezenor']"
7ebf,Pink Kurta and Palazzo Set,"['women', 'lady', 'girl', 'dress', 'kurta', 'kurtas', 'set', 'sets', 'bottom', 'clothing', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'comforting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'neck', 'pattern', 'type', 'colour', 'color', 'mustard', 'straight', 'pink straight kurta set', 'palazzos', 'kurta set', 'kurta set mezenor', 'mezenor fashion', 'mezenor']"
7eca,Side tie-up Straight Kurta,"['women', 'lady', 'girl', 'dress', 'kurta', 'kurtas', 'set', 'sets', 'bottom', 'clothing', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'comforting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'neck', 'pattern', 'type', 'colour', 'color', 'mustard', 'straight', ' straight kurta set', 'palazt', 'kurta mezenor', 'mezenor fashion', 'mezenor']"
7ed5,Navy Blue Flared Dress,"['women', 'lady', 'girl', 'dress', 'kurta', 'kurtas', 'set', 'sets', 'bottom', 'clothing', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'comforting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'neck', 'pattern', 'floral', 'floral print', 'maxi dress', 'maxi dress mezenor', 'mezenor fashion', 'mezenor']"
7ee0,Pink Straight Kurta,"['women', 'lady', 'girl', 'dress', 'kurta', 'kurtas', 'set', 'sets', 'bottom', 'clothing', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'comforting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'neck', 'pattern', 'type', 'colour', 'color', 'pink', 'straight', ' straight kurta', 'kurta mezenor', 'mezenor fashion', 'mezenor']"
7eeb,Black Straight Kurta,"['women', 'lady', 'girl', 'dress', 'kurta', 'kurtas', 'set', 'sets', 'bottom', 'clothing', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'comforting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'neck', 'pattern', 'type', 'colour', 'color', 'black', 'straight', ' straight kurta set', 'kurta mezenor', 'mezenor fashion', 'mezenor']"
7ef6,Blue Patch Straight Kurta,"['women', 'lady', 'girl', 'dress', 'kurta', 'kurtas', 'set', 'sets', 'bottom', 'clothing', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'comforting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'neck', 'pattern', 'type', 'colour', 'color', 'mustard', 'straight', ' straight kurta set', 'palazt', 'kurta mezenor', 'mezenor fashion', 'mezenor']"
7f01, Black and White Straight  Shirt,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'tie-dye', 'black&white', 'shirt', 'white shirt mezenor', 'mezenor fashion', 'mezenor']"
7f0a,Adventure Begins T-shirt,"['tshirts', 't shirts', 'white t shirt', 'half t shirt', ""men'swear"", 'boys', 'casual wear', ""men'boys"", 'trendy print', 'tsh', 'fam', 'adventure', 'begins', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern']"
488d,Bhayankar Foodie T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'tsh', 'fam', 'bhayankar', 'foodie']"
4898,Arz Kiya Hai Men Round Neck T-Shirt,"['', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'arz', 'kiya', 'hai', 'men', 'round', 'neck', 't-shirt', 'the', 'social', 'house', 'tsh', 'fam']"
48a3,Chai Shayari Sutta Black T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 't-shirt']"
48ae,Chai Shayari Sutta Blue T-Shirt,"['', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 't-shirt']"
48b9,Creators Gonna Create Men Round Neck T-Shirt,"['', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys']"
48c4,Ghumakkad Men Round Neck T-Shirt,"['', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys']"
48cf,Ami Tomake Bhalobashi Unisex Hoodie,"['printed', 'tsh', 'fam', 'cozy', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'hoodie', 'winter']"
48da,Main Shayar Badnaam Unisex Hoodie,"['printed', 'tsh', 'fam', 'cozy', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'hoodie', '']"
48e5,California T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
48f0,AMi Tomake Bhalobashi T-shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
48fb,Dhokha Nahin Momo Khaao,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
4906,First I Eat T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 't-shirt']"
4911,Giri Hui Soch T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 't-shirt']"
491c,Humko Kehte Superpoet T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
4927,I Belong to the Mountains T- Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 't-shirt']"
4932,Let's Go Travel T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
493d,Life is a Beach T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
4948,Mohabbat Ek Samajik Mudda T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
4953,Sarcastic by Nature,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 't-shirt']"
495e,Shayar Bana Gayi,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 't-shirt']"
497f,TSH Iconic Black T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
498a,TSH Iconic Yellow T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
4995,Ami Tomoke Bhalobashi Unisex Sweatshirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 'sweatsirts', 'comfy']"
49a0,Awesome Everyday Unisex Sweatshirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 'sweatsirts', 'comfy']"
4a7c,Blacky Black Unisex Joggers,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 'joggers', 'comfy', 'pajamas']"
4a87,Grey Unisex Joggers,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam', 'joggers', 'comfy']"
4b6e,Stay Cool Like Mahi White T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
4b79,Stay Cool Like Mahi Navy Blue T-Shirt,"['wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'men', 'man', 'gents', 'boy', 'boys', 'printed', 'tsh', 'fam']"
